0,-8.08434024590354e-05,-0.00033066968204426,-3.29128955953994e-05,-0.000678409406219979
1,-0.0311371267722544,-0.0719842717642115,-0.0452584895690525,-0.0963517066992784
2,-0.0545769489895209,-0.144067490787747,-0.0891859786528816,-0.189318240163202
3,-0.0701505453220327,-0.216157698399721,-0.131383960681235,-0.27855264500903
4,-0.0777128323624883,-0.287825391348288,-0.171429859650442,-0.363068880642945
5,-0.0772239294625817,-0.358639415169417,-0.208914385618468,-0.441931842843649
6,-0.0687482575806976,-0.428172302742356,-0.243445917755083,-0.514268408003898
7,-0.052452247606704,-0.496005647663106,-0.274654771822205,-0.579277766235995
8,-0.0286007093069,-0.561735430300829,-0.302197296452595,-0.636240908791843
9,0.00244806984952302,-0.624977213615583,-0.325759743770229,-0.68452914575091
10,0.0402484098136295,-0.685371126362432,-0.345061861854358,-0.723611542149305
11,0.0842744053933213,-0.742586553201351,-0.359860159276941,-0.753061174500384
12,0.133928060546149,-0.796326454466546,-0.36995079541378,-0.772560124810172
13,0.188548262076481,-0.846331242893167,-0.375172054405919,-0.781903145517567
14,0.247420455268349,-0.892382150402098,-0.375406365481416,-0.780999946070838
15,0.309786876067595,-0.934304025031338,-0.370581837779847,-0.769876069855273
16,0.374857188697497,-0.971967506181691,-0.360673283784529,-0.748672348667969
17,0.441819374107472,-1.00529053540194,-0.34570271188356,-0.717642940642952
18,0.509850713437558,-1.0342391698436,-0.325739275365528,-0.677151976207534
19,0.578128711721951,-1.05882767612074,-0.300898672217808,-0.627668855042697
20,0.645841810309594,-1.07911789345626,-0.271341997338289,-0.569762254873354
21,0.71219974187352,-1.09521786650988,-0.237274056094196,-0.504092929982027
22,0.776443389307651,-1.10727975998514,-0.198941155461612,-0.431405393385426
23,0.837854019135674,-1.11549707881645,-0.156628396151826,-0.352518591414827
24,0.895761771120907,-1.12010122925287,-0.11065649607216,-0.268315692791674
25,0.949553298384121,-1.12135746729447,-0.0613781820775812,-0.179733126002869
26,0.998678466303259,-1.1195602915132,-0.00917419314687623,-0.0877490086914152
27,1.04265603356199,-1.11502834712371,0.0455510562297884,0.00662887925241258
28,1.08107825469662,-1.10809891708983,0.102374098623527,0.10237542129934
29,1.11361436011608,-1.09912208390084,0.160857264020178,0.198460627213362
30,1.14001288658382,-1.08845465228498,0.220553696184888,0.293862070351709
31,1.16010284829758,-1.0764539284191,0.2810124704988,0.387577137014589
32,1.17379375572746,-1.06347145503678,0.341783746829243,0.478634928378105
33,1.18107450602511,-1.04984680414698,0.402423890002054,0.566107660571036
34,1.18201118485423,-1.03590152979067,0.462500490383049,0.649121415591718
35,1.17674383468753,-1.02193338234558,0.521597217956503,0.726866104908141
36,1.16548225875072,-1.00821088332856,0.579318445109465,0.798604518617123
37,1.14850094267777,-0.99496835545578,0.63529357607623,0.863680345805136
38,1.12613318739615,-0.982401496942764,0.689181024637894,0.92152506607771
39,1.0987645566368,-0.970663581727599,0.740671786165332,0.971663627907797
40,1.06682575063586,-0.959862358572054,0.789492555384891,1.01371884627832
41,1.03078502396432,-0.95005771195397,0.835408347267361,1.04741446982645
42,0.991140269919827,-0.94126013644862,0.878224585113854,1.07257688608965
43,0.948410896499581,-0.93343006406631,0.917788627148541,1.08913545225014
44,0.903129619634473,-0.926478070946543,0.953990710629801,1.09712145771194
45,0.85583429811991,-0.920265976099333,0.986764300553085,1.09666574365899
46,0.807059931574849,-0.914608830739033,1.01608583832872,1.0879950231704
47,0.757330937871861,-0.909277782392015,1.04197389425977,1.07142696325153
48,0.707153819908,-0.904003783600688,1.06448773609932,1.04736410702813
49,0.657010323453698,-0.898482100919309,1.08372533431218,1.01628673010881
50,0.607351178272073,-0.892377566228509,1.09982083278283,0.978744739526834
51,0.558590503910563,-0.885330499408155,1.11294152148037,0.935348736524182
52,0.511100949714508,-0.876963219317225,1.12328435489851,0.886760375558165
53,0.465209625895911,-0.866887049039212,1.13107206682403,0.833682161138239
54,0.421194869118521,-0.854709711652159,1.13654893804998,0.776846831307981
55,0.379283872248474,-0.840043004546372,1.13997627894555,0.717006481674357
56,0.33965119388809,-0.822510633692277,1.14162769324101,0.654921586782194
57,0.302418149279417,-0.801756084384939,1.14178419291077,0.591350076296495
58,0.267653070351677,-0.777450401964193,1.14072923658181,0.527036621880679
59,0.235372409304501,-0.749299754906533,1.13874376541269,0.462702286868675
